,Unnamed: 0,Unnamed: 0.1,anime_id,name,genre,type,episodes,rating,Length,TweetCnt,NewRating
2451,2262,2262,13139,Gakkatsu!,"Comedy, School",TV,25,6.59,short,0.0,6.59
2452,2271,2271,1746,Zoids Fuzors,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.59,short,2.0,6.5902
2453,2270,2270,2718,Umi no Triton,"Adventure, Fantasy, Shounen",TV,27,6.59,normal,0.0,6.59
2454,2267,2267,13231,Metal Fight Beyblade Zero G,"Adventure, Sports",TV,38,6.59,normal,1.0,6.5901
2455,2266,2266,1456,L/R: Licensed by Royal,"Action, Adventure, Mystery, Police",TV,12,6.59,short,1.0,6.5901
2456,2265,2265,23121,Jinsei,"Comedy, School, Slice of Life",TV,13,6.59,short,120.0,6.602
2457,2264,2264,30721,Hacka Doll The Animation,"Comedy, Sci-Fi",TV,13,6.59,short,0.0,6.59
2458,2263,2263,3776,Go! Go! Itsutsugo Land,School,TV,50,6.59,normal,0.0,6.59
2459,2260,2260,2771,Chou Kuse ni Narisou,"Comedy, Romance, School, Shoujo, Slice of Life",TV,39,6.59,normal,0.0,6.59
2460,2259,2259,2836,Chiisana Viking Vickie,"Adventure, Comedy, Historical, Kids",TV,78,6.59,normal,0.0,6.59
2461,2258,2258,4383,Catman Series III,"Comedy, Fantasy, Slice of Life",TV,6,6.59,short,0.0,6.59
2462,2257,2257,105,Boys Be...,"Comedy, Romance, Shounen, Slice of Life",TV,13,6.59,short,12.0,6.5912
2463,2280,2280,1988,Himawari!!,"Comedy, Romance",TV,13,6.58,short,0.0,6.58
2464,2279,2279,8215,Genji Tsuushin Agedama,"Action, Comedy, Parody, Sci-Fi",TV,51,6.58,normal,0.0,6.58
2465,2278,2278,7048,Crush Gear Nitro,"Cars, Shounen, Sports",TV,50,6.58,normal,0.0,6.58
2466,2273,2273,6093,Anmitsu Hime,"Comedy, Historical, Shoujo",TV,51,6.58,normal,5.0,6.5805
2467,2285,2285,3609,Kikou Kantai Dairugger XV,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,6.58,normal,0.0,6.58
2468,2277,2277,8375,Chogattai Majutsu Robot Ginguiser,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.58,short,0.0,6.58
2469,2281,2281,3873,Honey Honey no Suteki na Bouken,"Adventure, Historical, Shoujo",TV,29,6.58,normal,1.0,6.5801
2470,2282,2282,3099,Juusenshi Gulkeeva,"Action, Fantasy, Mecha, Super Power",TV,26,6.58,short,0.0,6.58
2471,2286,2286,3876,Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou,"Adventure, Fantasy",TV,26,6.58,short,0.0,6.58
2472,2276,2276,7395,Card Wang: Mix Master,"Adventure, Fantasy, Game, Shounen",TV,39,6.58,normal,0.0,6.58
2473,2275,2275,15605,Brothers Conflict,"Harem, Romance, Shoujo",TV,12,6.58,short,19.0,6.5819
2474,2274,2274,1666,Babel Nisei (1973),"Adventure, Sci-Fi, Shounen, Supernatural",TV,39,6.58,normal,0.0,6.58
2475,2291,2291,5454,Yokuwakaru Gendaimahou,"Comedy, Magic",TV,12,6.58,short,1.0,6.5801
2476,2287,2287,9395,Miyanishi Tatsuya Gekijou: Omae Umasou da na,"Adventure, Kids",TV,20,6.58,short,0.0,6.58
2477,2272,2272,32301,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,"Comedy, Mecha, Police, Sci-Fi",TV,12,6.58,short,0.0,6.58
2478,2288,2288,4316,Nanami-chan 3rd Series,"Comedy, Kids",TV,16,6.58,short,0.0,6.58
2479,2289,2289,5938,Onegai♪My Melody Kirara★,"Comedy, Fantasy, Magic",TV,52,6.58,normal,0.0,6.58
2480,2284,2284,19685,Kanojo ga Flag wo Oraretara,"Comedy, Harem, Romance, School",TV,13,6.58,short,2.0,6.5802
2481,2290,2290,836,Sister Princess,"Comedy, Drama, Harem, Romance, Slice of Life",TV,26,6.58,short,17.0,6.5817
2482,2969,2969,8184,Bouken Gabotenjima,Adventure,TV,39,6.58,normal,0.0,6.58
2483,2970,2970,8183,Bouken Korobokkuru,Adventure,TV,26,6.58,short,0.0,6.58
2484,2261,2261,14989,Chousoku Henkei Gyrozetter,"Action, Cars, Mecha, Shounen",TV,51,6.58,normal,0.0,6.58
2485,2292,2292,10015,Yu☆Gi☆Oh! Zexal,"Action, Fantasy, Game, Shounen",TV,73,6.58,normal,1.0,6.5801
2486,2283,2283,6374,Kagaku Ninja-tai Gatchaman II,"Action, Adventure, Sci-Fi, Shounen",TV,52,6.58,normal,0.0,6.58
2487,2298,2298,25283,Kuusen Madoushi Kouhosei no Kyoukan,"Action, Drama, Fantasy, Magic, School",TV,12,6.57,short,1.0,6.5701
2488,2297,2297,4597,Kouya no Shounen Isamu,"Action, Adventure, Shounen",TV,52,6.57,normal,0.0,6.57
2489,2301,2301,3194,Ningyohime Marina no Bouken,"Drama, Fantasy, Kids, Romance",TV,26,6.57,short,0.0,6.57
2490,2299,2299,4933,Muu no Hakugei,"Action, Fantasy, Sci-Fi",TV,26,6.57,short,0.0,6.57
2491,2300,2300,1163,Neo Ranga,"Adventure, Horror, Mecha",TV,48,6.57,normal,5.0,6.5705
2492,2295,2295,1600,Galaxy Angel Rune,"Comedy, Sci-Fi",TV,13,6.57,short,2.0,6.5702
2493,2302,2302,163,Power Stone,"Adventure, Comedy, Fantasy, Historical, Shounen",TV,26,6.57,short,233.0,6.5933
2494,2303,2303,417,Ragnarök the Animation,"Action, Fantasy, Magic",TV,26,6.57,short,0.0,6.57
2495,2305,2305,685,To Heart: Remember My Memories,"Drama, Harem, Romance, School, Sci-Fi, Slice of Life",TV,13,6.57,short,0.0,6.57
2496,2306,2306,943,Yume Tsukai,"Drama, Fantasy, Magic, Slice of Life",TV,12,6.57,short,0.0,6.57
2497,3207,3207,13177,Little Charo,Slice of Life,TV,50,6.57,normal,0.0,6.57
2498,2335,2335,31534,Larva,Comedy,TV,26,6.57,short,608.0,6.6308
2499,2296,2296,4242,Ginga Reppuu Baxingar,"Action, Adventure, Mecha",TV,39,6.57,normal,0.0,6.57
2500,2304,2304,28861,Takamiya Nasuno Desu!: Teekyuu Spin-off,"Comedy, Shounen",TV,12,6.57,short,0.0,6.57
2501,2294,2294,8815,Domo TV,Comedy,TV,26,6.57,short,0.0,6.57
2502,3281,3281,8891,Nihon-ichi no Otoko no Tamashii 2,"Comedy, Romance",TV,16,6.57,short,0.0,6.57
2503,2293,2293,7176,Cheburashka Arere?,"Comedy, Kids, Slice of Life",TV,26,6.57,short,0.0,6.57
2504,3480,3480,5278,Totsugeki! Pappara-tai,"Action, Comedy, Romance",TV,25,6.57,short,0.0,6.57
2505,3326,3326,7106,Ougon Senshi Gold Lightan,"Mecha, Sci-Fi",TV,52,6.57,normal,0.0,6.57
2506,3082,3082,16027,Greek Roman Sinhwa: Olympus Guardian,"Adventure, Fantasy, Historical",TV,39,6.57,normal,0.0,6.57
2507,2317,2317,8287,SD Gundam Sangokuden Brave Battle Warriors,"Action, Historical, Mecha",TV,51,6.56,normal,1.0,6.5601
2508,2314,2314,3810,Mori no Youki na Kobito-tachi: Belfy to Lillibit,"Adventure, Comedy, Fantasy",TV,26,6.56,short,0.0,6.56
2509,2315,2315,2503,Nangoku Shounen Papuwa-kun,"Adventure, Comedy, Shounen",TV,42,6.56,normal,0.0,6.56
2510,2316,2316,2234,Panda-Z: The Robonimation,"Action, Comedy, Kids, Mecha, Parody, Sci-Fi, Shounen",TV,30,6.56,normal,0.0,6.56
2511,2319,2319,4154,Time Bokan Series: Yattodetaman,"Action, Adventure, Comedy, Fantasy, Mecha",TV,52,6.56,normal,0.0,6.56
2512,2318,2318,23325,Shirogane no Ishi: Argevollen,"Action, Mecha",TV,24,6.56,short,1.0,6.5601
2513,2311,2311,18771,Gifuu Doudou!!: Kanetsugu to Keiji,"Action, Historical, Martial Arts, Samurai, Seinen",TV,25,6.56,short,0.0,6.56
2514,2320,2320,3075,Tondera House no Daibouken,"Adventure, Historical, Sci-Fi",TV,52,6.56,normal,0.0,6.56
2515,2321,2321,14283,Vividred Operation,"Action, Ecchi, Sci-Fi",TV,12,6.56,short,13.0,6.5613
2516,3348,3348,3769,Play Ball 2nd,"Action, Shounen, Sports",TV,13,6.56,short,0.0,6.56
2517,2322,2322,19151,Walkure Romanze,"Action, Ecchi, Harem, Romance, School, Sports",TV,12,6.56,short,14.0,6.5614
2518,2312,2312,1570,Happiness!,"Comedy, Harem, Magic, Romance, School",TV,12,6.56,short,23.0,6.5623
2519,2313,2313,2367,Moetan,"Comedy, Ecchi, Magic, School",TV,12,6.56,short,4.0,6.5604
2520,2310,2310,2809,Fuusen Shoujo Temple-chan,"Adventure, Comedy, Kids",TV,26,6.56,short,0.0,6.56
2521,2307,2307,2702,Bakukyuu Renpatsu! Super Bedaman,"Adventure, Game",TV,18,6.56,short,0.0,6.56
2522,2309,2309,9479,Coppelion,"Action, Sci-Fi, Seinen",TV,13,6.56,short,28.0,6.5628
2523,3510,3510,12139,Wanpaku Tanteidan,"Action, Mystery",TV,35,6.56,normal,0.0,6.56
2524,3284,3284,21491,Ninjaman Ippei,"Action, Comedy, School, Slice of Life",TV,13,6.56,short,0.0,6.56
2525,3219,3219,12185,Mameushi-kun,"Comedy, Fantasy, Kids",TV,52,6.56,normal,0.0,6.56
2526,2308,2308,6119,Cookin' Idol Ai! Mai! Main!,"Comedy, Kids",TV,305,6.56,long,0.0,6.56
2527,2338,2338,1872,Saru Getchu: On Air,"Adventure, Comedy, Fantasy, Kids, Romance, Shounen",TV,26,6.55,short,0.0,6.55
2528,2323,2323,6452,Akuu Daisakusen Srungle,"Action, Mecha, Sci-Fi",TV,53,6.55,normal,0.0,6.55
2529,2342,2342,1607,Venus Versus Virus,"Drama, Romance, Supernatural",TV,12,6.55,short,6.0,6.5506
2530,3035,3035,3243,Elec-king The Animation,Comedy,TV,13,6.55,short,0.0,6.55
2531,2331,2331,13185,Juusen Battle Monsuno,"Action, Adventure",TV,52,6.55,normal,1.0,6.5501
2532,2340,2340,817,Tactical Roar,"Comedy, Military, Romance, Sci-Fi",TV,13,6.55,short,5.0,6.5505
2533,2339,2339,677,Sentimental Journey,"Drama, Romance, Shoujo",TV,12,6.55,short,75.0,6.5575
2534,2330,2330,1574,Get Ride! AMDriver,"Adventure, Mecha, Sci-Fi, Shounen",TV,51,6.55,normal,0.0,6.55
2535,2337,2337,2740,Monkey Turn,"Drama, Sports",TV,25,6.55,short,1.0,6.5501
2536,2327,2327,2142,Blue Dragon,"Adventure, Comedy, Fantasy, Supernatural",TV,51,6.55,normal,500.0,6.6
2537,2336,2336,888,Megami Kouhosei,"Action, Mecha, Military, Sci-Fi, Space",TV,12,6.55,short,0.0,6.55
2538,2329,2329,1537,Genshi Shounen Ryuu,"Action, Adventure, Romance, Sci-Fi, Shounen",TV,22,6.55,short,0.0,6.55
2539,2333,2333,31566,Ketsuekigata-kun! 3,Comedy,TV,12,6.55,short,0.0,6.55
2540,2332,2332,3683,Kabatotto,Comedy,TV,300,6.55,long,0.0,6.55
2541,2328,2328,2252,Devilman,"Action, Demons, Horror, Supernatural",TV,39,6.55,normal,1484.0,6.6984
2542,2334,2334,32274,Ketsuekigata-kun! 4,Comedy,TV,12,6.55,short,0.0,6.55
2543,2326,2326,348,Binzume Yousei,"Comedy, Fantasy, Magic, Slice of Life",TV,13,6.55,short,0.0,6.55
2544,2341,2341,1458,Uchuu no Kishi Tekkaman,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",TV,26,6.55,short,0.0,6.55
2545,2325,2325,5070,Beast Wars Second Chou Seimeitai Transformers,"Action, Mecha, Sci-Fi",TV,43,6.55,normal,0.0,6.55
2546,3561,3561,10987,Zettai Zetsumei Dangerous Jiisan (2004),"Comedy, Kids",TV,51,6.55,normal,0.0,6.55
2547,3445,3445,6583,Super Bikkuriman,"Adventure, Comedy, Demons, Fantasy, Sci-Fi",TV,44,6.55,normal,1.0,6.5501
2548,2324,2324,6629,Asari-chan,"Comedy, Shoujo, Slice of Life",TV,54,6.55,normal,1.0,6.5501
2549,3220,3220,11525,Mamimume★Mogacho,Kids,TV,13,6.55,short,0.0,6.55
2550,2347,2347,32682,Kagewani: Shou,"Horror, Mystery, Supernatural, Thriller",TV,13,6.54,short,0.0,6.54
2551,3072,3072,9391,Ginga Hyouryuu Vifam 13,"Action, Adventure, Mecha, Sci-Fi",TV,26,6.54,short,0.0,6.54
2552,2958,2958,9955,Big Mouth Do Do,"Kids, Slice of Life",TV,52,6.54,normal,0.0,6.54
2553,3491,3491,12897,Uchuu Patrol Hopper,"Sci-Fi, Space",TV,44,6.54,normal,0.0,6.54
2554,3477,3477,10242,Ton-Ton Atta to Niigata no Mukashibanashi,Comedy,TV,13,6.54,short,0.0,6.54
2555,3378,3378,19875,Robotan,"Comedy, Kids",TV,104,6.54,long,2.0,6.5402
2556,2357,2357,22537,Yami Shibai 2nd Season,"Dementia, Horror, Supernatural",TV,13,6.54,short,0.0,6.54
2557,2346,2346,30524,Kagewani,"Horror, Mystery, Supernatural, Thriller",TV,13,6.54,short,8.0,6.5408
2558,2355,2355,1816,Sonic X,"Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen",TV,78,6.54,normal,662.0,6.6062
2559,2354,2354,9799,Shin-Men,"Action, Comedy, Kids",TV,13,6.54,short,0.0,6.54
2560,2353,2353,12611,Sengoku Collection,"Fantasy, Parody, Samurai",TV,26,6.54,short,3.0,6.5403
2561,2352,2352,7605,Parasol Henbei,"Adventure, Comedy, Fantasy, Kids, Magic",TV,200,6.54,long,0.0,6.54
2562,2351,2351,20931,Oneechan ga Kita,"Comedy, Slice of Life",TV,12,6.54,short,0.0,6.54
2563,2350,2350,7981,Obake no Q-tarou (1985),"Comedy, Kids, School, Slice of Life, Supernatural",TV,510,6.54,long,0.0,6.54
2564,2349,2349,2040,Mahou no Angel Sweet Mint,"Magic, Shoujo",TV,47,6.54,normal,0.0,6.54
2565,2348,2348,13159,Kuromajo-san ga Tooru!!,"Comedy, Magic, School, Slice of Life",TV,60,6.54,normal,1.0,6.5401
2566,2343,2343,5935,Animation Kikou: Marco Polo no Bouken,"Adventure, Historical",TV,43,6.54,normal,0.0,6.54
2567,2344,2344,336,Ginyuu Mokushiroku Meine Liebe,"Fantasy, Shoujo",TV,13,6.54,short,0.0,6.54
2568,2345,2345,3969,Kagaku Kyuujo-tai TechnoVoyager,"Action, Adventure, Mecha, Sci-Fi, Space",TV,18,6.54,short,0.0,6.54
2569,2356,2356,4801,Suhoyojeong Michel,"Adventure, Fantasy, Kids",TV,26,6.54,short,0.0,6.54
2570,3499,3499,12835,Umeboshi Denka,"Comedy, Slice of Life",TV,26,6.53,short,1.0,6.5301
2571,3052,3052,9345,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,"Comedy, Horror, School, Supernatural",TV,33,6.53,normal,0.0,6.53
2572,3193,3193,5886,Kujira no Josephina,"Adventure, Fantasy",TV,23,6.53,short,0.0,6.53
2573,3173,3173,6012,Kinpatsu no Jeanie,"Drama, Historical",TV,13,6.53,short,0.0,6.53
2574,2371,2371,3691,Watashi to Watashi: Futari no Lotte,"Kids, Shoujo, Slice of Life",TV,29,6.53,normal,1.0,6.5301
2575,3084,3084,8195,Guru Guru Town Hanamaru-kun,Kids,TV,101,6.53,long,0.0,6.53
2576,2370,2370,3444,The Ultraman,"Action, Sci-Fi, Shounen, Space, Super Power",TV,50,6.53,normal,11.0,6.5311
2577,2369,2369,20033,Miss Monochrome: The Animation,"Comedy, Music, Slice of Life",TV,13,6.53,short,1.0,6.5301
2578,2368,2368,3875,Mahoutsukai Sally 2,"Comedy, Magic, Shoujo",TV,88,6.53,normal,0.0,6.53
2579,2367,2367,576,Magikano,"Comedy, Fantasy, Harem, Magic, Romance, Shounen",TV,13,6.53,short,2.0,6.5302
2580,2377,2377,30291,Mini Hama: Minimum Hamatora,"Comedy, Mystery, School, Shounen, Super Power",TV,8,6.53,short,0.0,6.53
2581,2366,2366,31338,Hundred,"Action, Ecchi, Harem, Mecha, Romance, School, Sci-Fi",TV,12,6.53,short,421.0,6.5721
2582,2365,2365,1083,Human Crossing,"Drama, Slice of Life, Sports",TV,13,6.53,short,1.0,6.5301
2583,2364,2364,4800,Huckleberry Finn Monogatari,Adventure,TV,26,6.53,short,0.0,6.53
2584,2363,2363,4511,Hoero! Bun Bun,"Adventure, Slice of Life",TV,39,6.53,normal,0.0,6.53
2585,2362,2362,5131,Groizer X,"Mecha, Sci-Fi",TV,36,6.53,normal,1.0,6.5301
2586,2361,2361,2687,Gokuu no Daibouken,"Comedy, Fantasy",TV,39,6.53,normal,0.0,6.53
2587,2360,2360,17651,Genei wo Kakeru Taiyou,Magic,TV,13,6.53,short,0.0,6.53
2588,2359,2359,10319,Chou Dendou Robo Tetsujin 28-gou FX,"Action, Adventure, Mecha, Sci-Fi",TV,47,6.53,normal,0.0,6.53
2589,2358,2358,3114,Chiisana Kyojin Microman,"Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,52,6.53,normal,0.0,6.53
2590,2372,2372,2806,Yadamon,"Adventure, Comedy, Fantasy",TV,170,6.53,long,3.0,6.5303
2591,2376,2376,5265,Mega Man,"Action, Adventure, Comedy",TV,27,6.52,normal,3311.0,6.8511
2592,2380,2380,14693,Yurumates 3D Plus,"Comedy, Seinen, Slice of Life",TV,13,6.52,short,0.0,6.52
2593,2375,2375,2572,Fushigi no Kuni no Alice,"Adventure, Fantasy, Kids",TV,52,6.52,normal,0.0,6.52
2594,2379,2379,14333,Tanken Driland,"Adventure, Fantasy",TV,37,6.52,normal,1.0,6.5201
2595,2378,2378,3399,Rokushin Gattai GodMars,"Action, Mecha, Sci-Fi, Space",TV,64,6.52,normal,1.0,6.5201
2596,2374,2374,1221,Demashita! Powerpuff Girls Z,"Action, Comedy, Magic, School, Sci-Fi, Shoujo, Slice of Life, Super Power",TV,52,6.52,normal,3.0,6.5203
2597,2373,2373,2564,Code-E,"Comedy, Romance, School, Sci-Fi, Slice of Life",TV,12,6.52,short,1.0,6.5201
2598,2381,2381,1333,Fushigi na Koala Blinky,"Adventure, Comedy, Fantasy, Kids",TV,26,6.51,short,0.0,6.51
2599,2382,2382,17147,Gakkatsu! 2nd Season,"Comedy, School",TV,25,6.51,short,0.0,6.51
2600,2385,2385,6919,X-Men,"Action, Drama, Super Power",TV,12,6.51,short,6608.0,7.1708
2601,2384,2384,8553,Time Bokan Series: Time Patroltai Otasukeman,"Action, Adventure, Comedy, Sci-Fi",TV,53,6.51,normal,0.0,6.51
2602,2383,2383,988,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,"Action, Comedy, Historical, Military, Samurai",TV,12,6.51,short,0.0,6.51
2603,2392,2392,10528,Duel Masters Cross Shock,"Action, Adventure, Comedy, Shounen",TV,50,6.5,normal,0.0,6.5
2604,2393,2393,21167,Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,Fantasy,TV,12,6.5,short,2.0,6.5002
2605,2394,2394,19367,Galilei Donna,"Action, Adventure, Sci-Fi",TV,11,6.5,short,1.0,6.5001
2606,2395,2395,30895,HaruChika: Haruta to Chika wa Seishun suru,"Mystery, Romance, School, Slice of Life",TV,12,6.5,short,0.0,6.5
2607,2396,2396,20971,Kiniro no Corda: Blue♪Sky,"Harem, Music, School, Shoujo",TV,12,6.5,short,0.0,6.5
2608,3465,3465,7629,The Arari Show,"Comedy, Drama, Slice of Life",TV,26,6.5,short,0.0,6.5
2609,3076,3076,7177,Gokyoudai Monogatari,Comedy,TV,32,6.5,normal,0.0,6.5
2610,2397,2397,18845,Ninja Hattori-kun (2012),Comedy,TV,52,6.5,normal,0.0,6.5
2611,2398,2398,31223,Phantasy Star Online 2 The Animation,"Action, Game, School, Sci-Fi",TV,12,6.5,short,3.0,6.5003
2612,2399,2399,3201,Pure-tou no Nakama-tachi,"Fantasy, Kids",TV,26,6.5,short,0.0,6.5
2613,3090,3090,20239,Hana no Kakarichou,"Comedy, Seinen, Slice of Life",TV,25,6.5,short,0.0,6.5
2614,2945,2945,34249,Aqua Kids,"Adventure, Kids",TV,26,6.5,short,1.0,6.5001
2615,2400,2400,11859,Queen's Blade: Rebellion,"Action, Adventure, Ecchi, Fantasy",TV,12,6.5,short,0.0,6.5
2616,2939,2939,20237,Anime Document: München e no Michi,Sports,TV,16,6.5,short,0.0,6.5
2617,2401,2401,1048,The SoulTaker: Tamashii-gari,"Demons, Horror, Supernatural",TV,13,6.5,short,0.0,6.5
2618,2391,2391,833,Choujuushin Gravion,"Action, Comedy, Mecha, Sci-Fi, Shounen",TV,13,6.5,short,1.0,6.5001
2619,3544,3544,25589,Yeongsimi,"Comedy, Kids, School, Slice of Life",TV,13,6.5,short,0.0,6.5
2620,2390,2390,6970,Choujin Sentai Baratack,"Adventure, Mecha, Sci-Fi",TV,31,6.5,normal,0.0,6.5
2621,3018,3018,30034,Dolittle-sensei Monogatari,"Adventure, Kids",TV,13,6.5,short,0.0,6.5
2622,3274,3274,31562,Neko no Dayan: Nihon e Iku,Kids,TV,12,6.5,short,0.0,6.5
2623,3228,3228,33300,Manga Kotowaja Jiten,"Comedy, Historical",TV,88,6.5,normal,0.0,6.5
2624,3221,3221,3180,Manga Aesop Monogatari (TV),"Comedy, Fantasy, Kids",TV,52,6.5,normal,0.0,6.5
2625,3200,3200,7681,Kyouryuu Wakusei,"Adventure, Fantasy, Historical, Sci-Fi",TV,60,6.5,normal,0.0,6.5
2626,3034,3034,30026,Ekubo Ouji,"Comedy, Kids",TV,50,6.5,normal,0.0,6.5
2627,3415,3415,29389,Shiro Hon,"Adventure, Kids",TV,6,6.5,short,0.0,6.5
2628,2389,2389,21677,Captain Earth,"Action, Mecha, Romance, Sci-Fi, Space",TV,25,6.5,short,5.0,6.5005
2629,3171,3171,7525,Kick Off 2002,Sports,TV,26,6.5,short,0.0,6.5
2630,3163,3163,20127,Kariage-kun,"Comedy, Seinen, Slice of Life",TV,59,6.5,normal,0.0,6.5
2631,2386,2386,3131,Ashita Tenki ni Naare,Sports,TV,47,6.5,normal,2.0,6.5002
2632,2387,2387,3166,Ayakashi,"Action, Fantasy, Horror, Sci-Fi",TV,12,6.5,short,144.0,6.5144
2633,2388,2388,5337,Bakugan Battle Brawlers: New Vestroia,"Adventure, Fantasy, Game, Shounen",TV,52,6.5,normal,0.0,6.5
2634,3458,3458,17487,Tantei Shounen Kageman,"Comedy, Mystery",TV,39,6.5,normal,0.0,6.5
2635,3542,3542,5468,Yattokame Tanteidan,"Kids, Mystery, Slice of Life",TV,14,6.5,short,0.0,6.5
2636,2411,2411,3932,Magnerobo Ga-Keen,"Action, Mecha, Sci-Fi",TV,39,6.49,normal,0.0,6.49
2637,3553,3553,6448,Yuusei Shounen Papii,"Action, Sci-Fi, Space, Super Power",TV,52,6.49,normal,0.0,6.49
2638,3015,3015,3825,Dokaben,"Action, School, Shounen, Sports",TV,163,6.49,long,3.0,6.4903
2639,2413,2413,33038,Nuwa Chengzhang Riji,"Comedy, Fantasy",TV,30,6.49,normal,0.0,6.49
2640,2412,2412,3356,Mahoutsukai Sally,"Fantasy, Magic, School, Shoujo",TV,109,6.49,long,1.0,6.4901
2641,3154,3154,8899,Kaitei Shounen Marine,"Action, Adventure, Kids, Sci-Fi",TV,65,6.49,normal,0.0,6.49
2642,2410,2410,3285,Himitsu no Akko-chan,"Magic, School, Shoujo",TV,94,6.49,normal,4.0,6.4904
2643,2409,2409,1884,Himesama Goyoujin,Comedy,TV,12,6.49,short,1.0,6.4901
2644,2408,2408,1193,Happy Seven: The TV Manga,"Comedy, Fantasy",TV,13,6.49,short,0.0,6.49
2645,2407,2407,31630,"Gyakuten Saiban: Sono 'Shinjitsu', Igi Ari!","Comedy, Drama, Mystery, Police",TV,24,6.49,short,0.0,6.49
2646,2406,2406,909,Geneshaft,"Adventure, Mecha, Sci-Fi, Space",TV,13,6.49,short,0.0,6.49
2647,2405,2405,5088,Fabre-sensei wa Meitantei,Mystery,TV,26,6.49,short,0.0,6.49
2648,2404,2404,3202,Daisuki! Hello Kitty,"Fantasy, Kids",TV,26,6.49,short,0.0,6.49
2649,2403,2403,3132,Boukensha: The Man Was from Spain,"Adventure, Historical",TV,26,6.49,short,0.0,6.49
2650,2402,2402,6682,11eyes,"Action, Ecchi, Super Power, Supernatural",TV,12,6.49,short,262.0,6.5162
2651,3434,3434,3822,Sougen no Shoujo Laura,"Adventure, Shoujo",TV,26,6.49,short,0.0,6.49
2652,3293,3293,5089,Noramimi 2,Comedy,TV,13,6.48,short,2.0,6.4802
2653,3405,3405,23393,Shin Don Chuck Monogatari,"Adventure, Kids, Slice of Life",TV,73,6.48,normal,0.0,6.48
2654,3308,3308,8415,Oi! Ryouma,"Adventure, Drama, Historical",TV,39,6.48,normal,0.0,6.48
2655,2420,2420,6130,Marie & Gali,Comedy,TV,40,6.48,normal,1.0,6.4801
2656,2425,2425,12361,Track City,"Action, Cars",TV,26,6.48,short,8.0,6.4808
2657,2414,2414,4667,B-Densetsu! Battle Bedaman Enkon,"Adventure, Comedy, Kids, Shounen",TV,51,6.48,normal,0.0,6.48
2658,2415,2415,69,Cluster Edge,"Action, Fantasy, Military, Sci-Fi",TV,25,6.48,short,2.0,6.4802
2659,2416,2416,5600,Little El Cid no Bouken,"Adventure, Historical, Kids",TV,26,6.48,short,0.0,6.48
2660,2417,2417,3676,Machine Robo: Revenge of Chronos,"Action, Mecha, Sci-Fi",TV,47,6.48,normal,0.0,6.48
2661,2418,2418,4113,Mahou no Mako-chan,"Fantasy, Magic, Romance, Shoujo",TV,48,6.48,normal,0.0,6.48
2662,2419,2419,6277,Manga Nippon Mukashibanashi (1976),"Fantasy, Historical",TV,1471,6.48,long,0.0,6.48
2663,2421,2421,3619,Nanako SOS,"Comedy, Parody, Romance, Super Power",TV,39,6.48,normal,1.0,6.4801
2664,2422,2422,2153,Saint Beast: Kouin Jojishi Tenshi Tan,Fantasy,TV,13,6.48,short,0.0,6.48
2665,2423,2423,15119,Senran Kagura,"Action, Comedy, Ecchi, School",TV,12,6.48,short,381.0,6.5181
2666,2424,2424,6397,Tentou Mushi no Uta,"Drama, Slice of Life",TV,104,6.48,long,0.0,6.48
2667,2426,2426,32023,Bubuki Buranki,"Action, Drama, Mecha, Sci-Fi",TV,12,6.47,short,3.0,6.4703
2668,2432,2432,27629,Tantei Kageki Milky Holmes TD,"Comedy, Mystery, Super Power",TV,12,6.47,short,1.0,6.4701
2669,2433,2433,184,Xenosaga The Animation,"Action, Mecha, Sci-Fi, Shounen, Space",TV,12,6.47,short,0.0,6.47
2670,3087,3087,8763,Hajime Ningen Gyatoruz,"Comedy, Historical",TV,77,6.47,normal,0.0,6.47
2671,2434,2434,3704,Zenryoku Usagi,"Comedy, Kids",TV,52,6.47,normal,0.0,6.47
2672,2430,2430,5223,Robotan (1986),"Comedy, Kids",TV,33,6.47,normal,0.0,6.47
2673,2431,2431,8373,Shin Mitsubachi Maya no Bouken,"Adventure, Comedy",TV,52,6.47,normal,0.0,6.47
2674,3430,3430,10774,Soccer Fever,"Historical, Sports",TV,51,6.47,normal,0.0,6.47
2675,2429,2429,23309,Rail Wars!,"Action, Ecchi, Police",TV,12,6.47,short,8.0,6.4708
2676,2428,2428,7079,Ookamikakushi,"Action, Horror, Mystery, Supernatural",TV,12,6.47,short,1.0,6.4701
2677,2427,2427,3880,Makyou Densetsu Acrobunch,"Mecha, Sci-Fi, Shounen",TV,24,6.47,short,0.0,6.47
2678,3566,3566,7808,Zukkoke Knight: Don De La Mancha,"Adventure, Comedy, Historical, Romance",TV,23,6.47,short,0.0,6.47
